_id,title,author,publisher,copies,genreId,isEbookAvailable,ebookUrl,createdAt,updatedAt
6721d4f7fc13ae297722d240,orchestrate turn-key web-readiness,Jesse,Twitternation,1,67176f22cb3881344941df2d,false,http://dagondesign.com/proin/risus.json?sit=semper&amet=rutrum&cursus=nulla&id=nunc&turpis=purus&integer=phasellus&aliquet=in&massa=felis&id=donec&lobortis=semper&convallis=sapien&tortor=a&risus=libero&dapibus=nam&augue=dui&vel=proin&accumsan=leo&tellus=odio&nisi=porttitor&eu=id&orci=consequat&mauris=in&lacinia=consequat&sapien=ut&quis=nulla&libero=sed,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d241,drive user-centric deliverables,Dominic,Flashdog,2,67176f22cb3881344941df2d,false,http://exblog.jp/rutrum.html?tortor=iaculis&quis=congue&turpis=vivamus&sed=metus&ante=arcu&vivamus=adipiscing&tortor=molestie&duis=hendrerit&mattis=at&egestas=vulputate&metus=vitae&aenean=nisl,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d242,strategize 24/7 markets,Brod,Zoomzone,1,6717448287d2fee1b8ee7ed5,false,https://cargocollective.com/pulvinar/lobortis/est/phasellus/sit/amet/erat.jsp?etiam=at&justo=turpis&etiam=donec&pretium=posuere&iaculis=metus&justo=vitae&in=ipsum&hac=aliquam&habitasse=non&platea=mauris,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d243,generate mission-critical portals,Trista,Photobug,2,67176f22cb3881344941df2d,false,https://hp.com/et/tempus/semper.js?integer=congue&a=vivamus&nibh=metus&in=arcu&quis=adipiscing&justo=molestie&maecenas=hendrerit&rhoncus=at&aliquam=vulputate&lacus=vitae&morbi=nisl&quis=aenean&tortor=lectus&id=pellentesque&nulla=eget&ultrices=nunc&aliquet=donec&maecenas=quis&leo=orci&odio=eget&condimentum=orci&id=vehicula&luctus=condimentum&nec=curabitur&molestie=in&sed=libero&justo=ut&pellentesque=massa&viverra=volutpat&pede=convallis&ac=morbi&diam=odio&cras=odio&pellentesque=elementum&volutpat=eu&dui=interdum&maecenas=eu&tristique=tincidunt&est=in&et=leo,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d244,productize leading-edge platforms,Eula,Brainlounge,4,6721c38afc13ae297722d1af,true,https://yelp.com/cum/sociis/natoque/penatibus/et.png?imperdiet=cras&sapien=non&urna=velit&pretium=nec&nisl=nisi&ut=vulputate&volutpat=nonummy&sapien=maecenas&arcu=tincidunt&sed=lacus&augue=at&aliquam=velit&erat=vivamus&volutpat=vel&in=nulla&congue=eget&etiam=eros&justo=elementum&etiam=pellentesque&pretium=quisque&iaculis=porta&justo=volutpat&in=erat&hac=quisque&habitasse=erat&platea=eros&dictumst=viverra&etiam=eget&faucibus=congue&cursus=eget&urna=semper&ut=rutrum&tellus=nulla&nulla=nunc&ut=purus&erat=phasellus&id=in&mauris=felis&vulputate=donec&elementum=semper&nullam=sapien&varius=a&nulla=libero&facilisi=nam&cras=dui&non=proin&velit=leo&nec=odio&nisi=porttitor,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d245,transform bricks-and-clicks solutions,Elsa,Twitterlist,2,6721c38afc13ae297722d1af,false,https://bravesites.com/magna/vulputate/luctus/cum/sociis/natoque.xml?magna=fermentum&bibendum=donec&imperdiet=ut&nullam=mauris&orci=eget&pede=massa&venenatis=tempor&non=convallis&sodales=nulla&sed=neque&tincidunt=libero&eu=convallis&felis=eget&fusce=eleifend&posuere=luctus&felis=ultricies&sed=eu&lacus=nibh&morbi=quisque&sem=id&mauris=justo&laoreet=sit&ut=amet&rhoncus=sapien&aliquet=dignissim&pulvinar=vestibulum&sed=vestibulum&nisl=ante&nunc=ipsum&rhoncus=primis&dui=in&vel=faucibus&sem=orci&sed=luctus&sagittis=et&nam=ultrices&congue=posuere&risus=cubilia&semper=curae&porta=nulla&volutpat=dapibus&quam=dolor&pede=vel&lobortis=est&ligula=donec&sit=odio&amet=justo&eleifend=sollicitudin&pede=ut&libero=suscipit&quis=a&orci=feugiat&nullam=et&molestie=eros&nibh=vestibulum&in=ac&lectus=est&pellentesque=lacinia&at=nisi&nulla=venenatis&suspendisse=tristique&potenti=fusce&cras=congue&in=diam&purus=id&eu=ornare&magna=imperdiet&vulputate=sapien&luctus=urna&cum=pretium&sociis=nisl&natoque=ut&penatibus=volutpat&et=sapien&magnis=arcu&dis=sed&parturient=augue&montes=aliquam&nascetur=erat&ridiculus=volutpat&mus=in&vivamus=congue&vestibulum=etiam&sagittis=justo,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d246,enable robust platforms,Marja,Twimm,1,6721c38afc13ae297722d1af,true,https://i2i.jp/vestibulum/eget/vulputate/ut/ultrices/vel/augue.js?orci=ac&mauris=nibh&lacinia=fusce&sapien=lacus&quis=purus,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d247,enhance scalable solutions,Brittney,Pixoboo,1,6721c38afc13ae297722d1af,false,https://nature.com/nulla/ut.js?consectetuer=sapien&adipiscing=ut&elit=nunc&proin=vestibulum&risus=ante&praesent=ipsum&lectus=primis&vestibulum=in&quam=faucibus&sapien=orci&varius=luctus&ut=et&blandit=ultrices&non=posuere&interdum=cubilia&in=curae&ante=mauris&vestibulum=viverra&ante=diam&ipsum=vitae&primis=quam&in=suspendisse&faucibus=potenti&orci=nullam&luctus=porttitor&et=lacus&ultrices=at&posuere=turpis&cubilia=donec&curae=posuere&duis=metus&faucibus=vitae&accumsan=ipsum&odio=aliquam&curabitur=non&convallis=mauris&duis=morbi&consequat=non&dui=lectus&nec=aliquam&nisi=sit&volutpat=amet&eleifend=diam&donec=in&ut=magna&dolor=bibendum&morbi=imperdiet&vel=nullam,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d248,orchestrate end-to-end infomediaries,Burch,Skiba,3,67176f22cb3881344941df2d,false,https://eventbrite.com/ac/consequat/metus/sapien/ut/nunc.json?blandit=erat&mi=id&in=mauris&porttitor=vulputate&pede=elementum&justo=nullam&eu=varius&massa=nulla&donec=facilisi&dapibus=cras&duis=non&at=velit&velit=nec&eu=nisi&est=vulputate&congue=nonummy&elementum=maecenas&in=tincidunt&hac=lacus&habitasse=at&platea=velit&dictumst=vivamus&morbi=vel&vestibulum=nulla&velit=eget&id=eros&pretium=elementum&iaculis=pellentesque&diam=quisque&erat=porta&fermentum=volutpat&justo=erat&nec=quisque&condimentum=erat&neque=eros&sapien=viverra&placerat=eget&ante=congue&nulla=eget&justo=semper&aliquam=rutrum&quis=nulla&turpis=nunc&eget=purus&elit=phasellus&sodales=in&scelerisque=felis&mauris=donec&sit=semper&amet=sapien&eros=a&suspendisse=libero&accumsan=nam,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d249,whiteboard virtual partnerships,Meade,Oloo,5,67176f22cb3881344941df2d,false,http://mayoclinic.com/eros/suspendisse/accumsan/tortor.html?elementum=sit&nullam=amet&varius=turpis&nulla=elementum&facilisi=ligula&cras=vehicula&non=consequat&velit=morbi&nec=a&nisi=ipsum&vulputate=integer&nonummy=a&maecenas=nibh&tincidunt=in&lacus=quis&at=justo&velit=maecenas&vivamus=rhoncus&vel=aliquam&nulla=lacus&eget=morbi&eros=quis&elementum=tortor&pellentesque=id&quisque=nulla&porta=ultrices&volutpat=aliquet&erat=maecenas&quisque=leo&erat=odio&eros=condimentum&viverra=id&eget=luctus&congue=nec,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d24a,iterate proactive convergence,Haydon,Skipstorm,3,6721c3e2885c5615605e1404,true,https://multiply.com/duis/mattis/egestas/metus/aenean/fermentum.jsp?eget=odio&eros=curabitur&elementum=convallis&pellentesque=duis&quisque=consequat&porta=dui&volutpat=nec&erat=nisi&quisque=volutpat&erat=eleifend&eros=donec&viverra=ut&eget=dolor&congue=morbi&eget=vel&semper=lectus&rutrum=in&nulla=quam&nunc=fringilla&purus=rhoncus&phasellus=mauris&in=enim&felis=leo&donec=rhoncus&semper=sed&sapien=vestibulum&a=sit&libero=amet,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d24b,maximize proactive e-services,Pattin,Meedoo,2,6721c38afc13ae297722d1af,false,https://a8.net/ligula/in/lacus/curabitur/at/ipsum.html?ante=viverra&vivamus=eget&tortor=congue&duis=eget&mattis=semper&egestas=rutrum&metus=nulla&aenean=nunc&fermentum=purus&donec=phasellus&ut=in&mauris=felis&eget=donec&massa=semper,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d24c,target rich channels,Cecilio,Fivechat,5,6717448287d2fee1b8ee7ed5,true,http://google.pl/erat/nulla/tempus/vivamus/in/felis/eu.png?non=nec&mauris=molestie&morbi=sed&non=justo&lectus=pellentesque&aliquam=viverra&sit=pede&amet=ac&diam=diam&in=cras&magna=pellentesque&bibendum=volutpat&imperdiet=dui&nullam=maecenas&orci=tristique&pede=est&venenatis=et&non=tempus&sodales=semper&sed=est&tincidunt=quam&eu=pharetra&felis=magna&fusce=ac&posuere=consequat&felis=metus&sed=sapien&lacus=ut&morbi=nunc&sem=vestibulum&mauris=ante&laoreet=ipsum&ut=primis&rhoncus=in&aliquet=faucibus&pulvinar=orci&sed=luctus&nisl=et&nunc=ultrices&rhoncus=posuere&dui=cubilia&vel=curae&sem=mauris&sed=viverra&sagittis=diam&nam=vitae&congue=quam&risus=suspendisse&semper=potenti&porta=nullam&volutpat=porttitor&quam=lacus&pede=at&lobortis=turpis&ligula=donec&sit=posuere&amet=metus&eleifend=vitae&pede=ipsum&libero=aliquam&quis=non&orci=mauris&nullam=morbi&molestie=non&nibh=lectus&in=aliquam&lectus=sit&pellentesque=amet&at=diam&nulla=in&suspendisse=magna&potenti=bibendum&cras=imperdiet&in=nullam&purus=orci&eu=pede&magna=venenatis&vulputate=non,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d24d,scale impactful content,Ricardo,Rhynoodle,1,6721c38afc13ae297722d1af,true,http://discovery.com/augue/a/suscipit/nulla/elit/ac/nulla.html?sapien=tempor&iaculis=convallis&congue=nulla&vivamus=neque&metus=libero&arcu=convallis&adipiscing=eget&molestie=eleifend&hendrerit=luctus&at=ultricies&vulputate=eu&vitae=nibh&nisl=quisque&aenean=id&lectus=justo&pellentesque=sit&eget=amet&nunc=sapien&donec=dignissim&quis=vestibulum&orci=vestibulum&eget=ante&orci=ipsum&vehicula=primis&condimentum=in&curabitur=faucibus&in=orci&libero=luctus&ut=et&massa=ultrices&volutpat=posuere&convallis=cubilia&morbi=curae&odio=nulla,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d24e,extend turn-key e-commerce,Sol,Rhyloo,3,6721c38afc13ae297722d1af,false,https://privacy.gov.au/ante/ipsum/primis/in/faucibus/orci/luctus.json?semper=auctor&rutrum=gravida&nulla=sem&nunc=praesent&purus=id&phasellus=massa&in=id&felis=nisl&donec=venenatis&semper=lacinia&sapien=aenean&a=sit&libero=amet&nam=justo&dui=morbi&proin=ut&leo=odio&odio=cras&porttitor=mi&id=pede&consequat=malesuada&in=in&consequat=imperdiet&ut=et&nulla=commodo&sed=vulputate&accumsan=justo&felis=in&ut=blandit&at=ultrices&dolor=enim&quis=lorem&odio=ipsum,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d24f,deliver cutting-edge mindshare,Eldredge,Fivechat,3,6721c38afc13ae297722d1af,false,http://hao123.com/curabitur/in/libero.html?nisl=lacinia&duis=nisi&bibendum=venenatis&felis=tristique&sed=fusce&interdum=congue&venenatis=diam&turpis=id&enim=ornare&blandit=imperdiet&mi=sapien&in=urna&porttitor=pretium&pede=nisl&justo=ut&eu=volutpat&massa=sapien&donec=arcu&dapibus=sed&duis=augue&at=aliquam&velit=erat&eu=volutpat&est=in&congue=congue&elementum=etiam&in=justo&hac=etiam&habitasse=pretium&platea=iaculis&dictumst=justo&morbi=in&vestibulum=hac&velit=habitasse&id=platea&pretium=dictumst&iaculis=etiam&diam=faucibus&erat=cursus&fermentum=urna&justo=ut&nec=tellus&condimentum=nulla&neque=ut&sapien=erat&placerat=id&ante=mauris&nulla=vulputate&justo=elementum&aliquam=nullam&quis=varius&turpis=nulla&eget=facilisi&elit=cras&sodales=non&scelerisque=velit&mauris=nec&sit=nisi&amet=vulputate&eros=nonummy&suspendisse=maecenas&accumsan=tincidunt&tortor=lacus&quis=at&turpis=velit&sed=vivamus&ante=vel&vivamus=nulla&tortor=eget&duis=eros&mattis=elementum&egestas=pellentesque&metus=quisque&aenean=porta&fermentum=volutpat&donec=erat&ut=quisque&mauris=erat&eget=eros&massa=viverra&tempor=eget&convallis=congue&nulla=eget&neque=semper&libero=rutrum&convallis=nulla&eget=nunc&eleifend=purus&luctus=phasellus,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d250,synthesize clicks-and-mortar action-items,Amalie,Quimba,1,67176f22cb3881344941df2d,true,https://hhs.gov/quam/suspendisse/potenti/nullam.jpg?luctus=eros&rutrum=suspendisse&nulla=accumsan&tellus=tortor&in=quis&sagittis=turpis&dui=sed&vel=ante&nisl=vivamus&duis=tortor&ac=duis&nibh=mattis&fusce=egestas&lacus=metus&purus=aenean&aliquet=fermentum&at=donec&feugiat=ut&non=mauris&pretium=eget&quis=massa&lectus=tempor&suspendisse=convallis&potenti=nulla&in=neque&eleifend=libero&quam=convallis&a=eget&odio=eleifend&in=luctus&hac=ultricies&habitasse=eu&platea=nibh&dictumst=quisque&maecenas=id&ut=justo&massa=sit&quis=amet&augue=sapien&luctus=dignissim&tincidunt=vestibulum&nulla=vestibulum&mollis=ante&molestie=ipsum&lorem=primis,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d251,morph B2B infrastructures,Clemmie,Riffwire,1,6721c3e2885c5615605e1404,true,http://xrea.com/ultrices/phasellus/id/sapien/in.png?eget=id&massa=pretium&tempor=iaculis&convallis=diam&nulla=erat&neque=fermentum&libero=justo&convallis=nec&eget=condimentum&eleifend=neque&luctus=sapien&ultricies=placerat&eu=ante&nibh=nulla&quisque=justo&id=aliquam&justo=quis&sit=turpis&amet=eget&sapien=elit&dignissim=sodales&vestibulum=scelerisque&vestibulum=mauris&ante=sit&ipsum=amet&primis=eros&in=suspendisse&faucibus=accumsan&orci=tortor&luctus=quis&et=turpis&ultrices=sed&posuere=ante&cubilia=vivamus&curae=tortor&nulla=duis&dapibus=mattis&dolor=egestas&vel=metus&est=aenean&donec=fermentum&odio=donec&justo=ut&sollicitudin=mauris&ut=eget&suscipit=massa&a=tempor&feugiat=convallis&et=nulla&eros=neque&vestibulum=libero&ac=convallis&est=eget&lacinia=eleifend&nisi=luctus&venenatis=ultricies&tristique=eu&fusce=nibh&congue=quisque&diam=id&id=justo&ornare=sit&imperdiet=amet,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d252,transform synergistic e-commerce,Jeffie,Skiba,2,6721c38afc13ae297722d1af,true,http://upenn.edu/sagittis.jsp?amet=magnis&erat=dis&nulla=parturient&tempus=montes&vivamus=nascetur&in=ridiculus&felis=mus&eu=vivamus&sapien=vestibulum&cursus=sagittis&vestibulum=sapien&proin=cum&eu=sociis&mi=natoque&nulla=penatibus&ac=et&enim=magnis&in=dis&tempor=parturient&turpis=montes&nec=nascetur&euismod=ridiculus&scelerisque=mus&quam=etiam&turpis=vel&adipiscing=augue&lorem=vestibulum&vitae=rutrum&mattis=rutrum&nibh=neque&ligula=aenean&nec=auctor&sem=gravida&duis=sem&aliquam=praesent&convallis=id&nunc=massa&proin=id&at=nisl&turpis=venenatis&a=lacinia&pede=aenean&posuere=sit&nonummy=amet&integer=justo&non=morbi&velit=ut&donec=odio&diam=cras&neque=mi&vestibulum=pede&eget=malesuada&vulputate=in&ut=imperdiet&ultrices=et&vel=commodo&augue=vulputate&vestibulum=justo&ante=in&ipsum=blandit&primis=ultrices&in=enim&faucibus=lorem&orci=ipsum&luctus=dolor&et=sit&ultrices=amet&posuere=consectetuer&cubilia=adipiscing&curae=elit&donec=proin&pharetra=interdum&magna=mauris&vestibulum=non&aliquet=ligula&ultrices=pellentesque&erat=ultrices&tortor=phasellus&sollicitudin=id&mi=sapien&sit=in&amet=sapien&lobortis=iaculis&sapien=congue,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
6721d4f7fc13ae297722d253,embrace innovative infomediaries,Brooks,Feedbug,3,6721c38afc13ae297722d1af,false,https://miibeian.gov.cn/auctor/sed/tristique/in.jsp?in=sem&faucibus=sed&orci=sagittis&luctus=nam&et=congue&ultrices=risus&posuere=semper&cubilia=porta&curae=volutpat&mauris=quam&viverra=pede&diam=lobortis&vitae=ligula&quam=sit&suspendisse=amet&potenti=eleifend&nullam=pede&porttitor=libero&lacus=quis&at=orci&turpis=nullam&donec=molestie&posuere=nibh&metus=in&vitae=lectus&ipsum=pellentesque&aliquam=at&non=nulla&mauris=suspendisse&morbi=potenti&non=cras&lectus=in&aliquam=purus&sit=eu&amet=magna&diam=vulputate&in=luctus&magna=cum&bibendum=sociis&imperdiet=natoque&nullam=penatibus&orci=et&pede=magnis,2024-10-30T00:00:00Z,2024-10-30T00:00:00Z
